N,P,K,temperature,humidity,ph,rainfall,label
56,21,75,40.54645872632021,95.27868046849885,5.066179820951686,56.901468307068455,pigeonpeas
89,90,96,42.62746091689739,87.8441483067398,4.204113415216279,283.87446906023445,grapes
42,97,107,10.403207104706272,60.81033784350778,5.666745775597128,152.00959852586436,papaya
117,18,190,35.028081940896065,97.1672186600042,8.489138360289676,26.545380913594524,chickpea
113,28,159,37.52594973771072,18.99939787607231,6.572690098894633,169.2401767680013,kidneybeans
119,8,161,24.11971607371455,85.60607025798359,9.448208422849325,195.1272310048966,rice
55,115,25,24.267903233627127,36.16425656914194,4.718646374559425,206.68106115703446,orange
55,35,41,15.463838598802557,47.300459077131976,6.603095934183063,119.0596412194386,grapes
35,36,68,9.615466846785111,51.06607535367765,9.10005567836141,104.16511105944782,pigeonpeas
0,69,37,28.646875272362333,18.791511158354858,4.399193662691311,193.49324202648825,grapes
56,52,76,41.85405635092553,61.74857076033334,5.682529102438616,287.8908080436132,lentil
88,29,5,14.392824551846303,98.03735022447593,4.5145294977754205,155.91355182607757,mothbeans
1,77,188,30.738533119671132,39.30368993164763,5.890657896411492,206.6856328836899,papaya
130,47,61,25.504644142592806,48.68512850459666,4.469328783362653,143.2224013917052,cotton
79,143,152,11.11090630042531,98.98725335340276,3.751468448964432,202.49516165973438,rice
87,92,149,29.947817441716758,48.70892254736762,4.830199817085754,246.58979778969388,rice
73,65,190,17.02451334135254,22.586345132799767,7.187419710886184,174.33317329067037,coffee
60,50,89,16.94521057060897,18.46623183052485,5.2184004876639705,202.30839398078743,grapes
111,40,186,32.946444313028124,56.1349594586179,6.780487781914955,94.79481432286548,banana
116,47,116,41.53427197167676,42.42283348025062,3.77008299892031,158.36930391427796,lentil
120,126,85,41.712960151894436,31.09198752718699,9.102324735364869,216.2901296497307,apple
99,70,149,34.26245003780436,27.41044283562384,8.976119450527658,163.48106159121843,rice
122,6,110,30.837758323344612,22.72682658368069,7.366713204304588,53.95125623474857,apple
18,11,141,32.59891059248306,57.20770878701822,8.478844975810055,254.36070982748262,mungbean
30,37,84,9.64237034590404,44.075231631251874,8.119522697919079,42.58090159051706,maize
125,51,185,10.94395788817793,28.12611420615963,9.228216696661995,211.15193909896487,apple
72,54,85,32.833412871054946,63.25534211543747,6.088924956532704,121.45670516467575,orange
58,7,62,20.37914855863817,20.30014625245999,4.072929259499791,140.97711594007015,kidneybeans
0,25,25,32.73927118264528,88.24092824621506,5.412724408235953,73.98815100863776,grapes
63,73,72,22.385100322433992,49.83190044481313,6.502735974993739,122.59650696108251,pomegranate
107,78,179,39.69797802842629,74.44639093078243,4.883206389432078,71.32336798322957,orange
0,135,71,16.132591944606737,33.699653253454905,5.289449168928844,55.74492554566835,mango
13,135,89,35.269109032374146,28.615690621554513,8.834874301732714,74.57927373073524,kidneybeans
121,42,92,26.10398150624639,22.255022651002793,5.360622768772257,293.97420178196705,lentil
60,26,82,30.061390580242463,17.638679956368513,9.26925970904563,175.37682549133376,cotton
139,59,55,30.173075991097463,42.836057018296984,8.734586731727614,30.972826229156055,mothbeans
30,116,50,33.11941173152194,87.37631564510995,4.397058773649475,171.69175204534625,apple
130,118,56,13.610945684065188,51.862182582518486,6.676465736220025,132.5945104080855,grapes
68,124,71,39.55491813793951,94.18633121827096,8.99595133768517,213.19884475105277,rice
95,60,57,11.325602971955936,87.07222758910623,4.862240550645487,206.3471553879382,papaya
131,125,201,36.37519898248671,33.50305963013061,7.8613447387217406,90.85586760904854,cotton
32,24,20,43.44282965351606,16.134127580443717,4.222292126161678,189.85393176859424,rice
41,16,69,36.18675781846579,19.031924875221947,5.864048944528545,161.01612572518613,cotton
15,82,129,30.12141519467633,64.36667373318495,7.004743044183982,198.48245215216343,coconut
111,131,25,12.950654186983073,33.44671019343932,6.701266787345826,254.1111732019028,mungbean
127,76,46,37.71070512309767,39.259972688880055,9.099342301426727,235.01001364881438,jute
69,21,128,17.097265827581232,94.91367405429835,7.363963446804842,49.58476820205431,cotton
7,125,159,26.474830076917655,59.49966606318881,8.687864628865032,224.92186035177428,papaya
36,75,37,18.98496631242796,47.84477020594724,5.688945051187083,251.82891948628844,chickpea
85,23,120,27.672039151613554,26.89223844234482,8.276408400442092,22.62427870068895,mothbeans
91,129,175,40.69917997374828,74.66106307079727,7.799387329631142,130.0057069147548,kidneybeans
8,31,21,25.82520052712053,47.01773366239159,4.921326004537535,249.71105134920842,lentil
0,10,45,38.03193816888921,76.32502238571446,9.226476716879969,53.00442670544456,rice
135,135,29,34.37279811338612,40.30210889093031,4.626653965791812,239.1115017922191,coconut
110,129,189,38.29788346692207,80.32352552298431,9.137641112158315,244.45878540395302,rice
62,116,93,38.053006072507074,54.725757913443715,3.7501035904125133,197.94286496321232,watermelon
63,95,93,15.394257077306227,72.16656969930578,4.090521629201682,223.25160952904258,mango
120,54,188,39.76112195749394,51.94524270522315,9.267536788591077,229.1361197731564,rice
16,60,50,43.029186030909344,71.39199467341894,3.7806198559784314,111.16621417909603,kidneybeans
53,142,81,20.377618253304917,51.76219070844232,5.181237183232033,66.1244771995373,grapes
117,104,53,19.92171203384794,64.91793768674704,3.962267828943858,61.32142717785115,orange
76,140,63,36.91624344449706,30.470372985222056,4.205101569623252,220.9621182285186,coffee
122,11,73,19.205641250405243,41.33245377718576,7.795817960616433,29.048264697399205,lentil
65,14,148,23.24769281382282,79.75011573858177,4.617509868686477,109.95284156058064,jute
119,14,163,26.99102759637854,39.189102583411184,5.20815544383214,278.88848723341897,blackgram
14,97,34,35.529510368969596,78.2371520840919,5.494901257553996,105.49575802254098,chickpea
73,125,151,39.50996278402111,64.11129507060872,4.311801132112622,148.8075918100355,rice
89,88,81,43.48457807212685,78.54272281210781,7.626207855243633,119.14157874361447,grapes
82,58,136,25.48726945147511,15.558648838514689,4.088700868293119,111.18488606833239,kidneybeans
53,78,116,10.726172664789713,26.59048116753241,7.949653764834775,59.84358547094071,watermelon
49,128,23,14.973849560217147,23.595829413265477,7.129009814407857,278.563011771964,grapes
47,79,187,24.90153654273638,83.31670258121952,4.649730021530443,287.2591078387174,mothbeans
89,134,84,39.236281648710175,62.5234046331244,6.805243788178058,222.5452572128095,lentil
13,28,116,32.26207727569955,25.63828295447841,8.657489314137997,295.6447214835538,blackgram
24,120,193,19.33188385416115,70.96526839452298,4.513011524475991,211.73433279120664,papaya
37,65,178,17.918818156839237,89.76317315808546,9.207649353002322,74.94997389497902,lentil
12,123,47,33.62359618664428,70.71257225503783,7.498084284202291,98.9028682708918,muskmelon
12,51,91,26.335330128336317,74.9412146920226,5.093238558699985,110.55871520627541,coconut
100,75,178,40.0259876520909,58.61130964999899,6.41521084940301,28.875408922164805,chickpea
59,44,11,25.824725454345554,43.50378609935407,9.414997982993025,27.08557428322891,mango
122,129,192,42.02147759292485,65.92691287844647,9.477288566929397,76.88949721157124,rice
56,112,148,36.66310516508083,53.09654073365172,7.791459241638981,108.86553255823821,mothbeans
100,96,96,38.5389895083359,36.22081206787587,3.633820878945504,82.36364313149798,pigeonpeas
114,64,150,23.816482570697953,33.90400438284191,6.80205362256271,90.82196215615035,orange
106,22,149,27.62632099637731,75.49838897104223,7.0630867696589945,258.0888400922885,rice
34,15,65,24.002729272188006,47.827146049934214,6.093376789115384,55.22082721759507,mango
0,135,90,32.87686400399738,47.029044985561626,9.062234039838263,178.4063878298789,kidneybeans
42,134,188,37.361607260387416,66.86616526156674,8.825839703866357,157.73404676072684,grapes
44,46,139,36.30104465717094,39.546017926962236,6.672185093652782,137.4552792135615,mungbean
76,109,111,23.04674176518296,39.04277423605177,3.5928966049766964,180.2202203326172,apple
31,112,118,20.834834246773866,44.86698729557939,3.5540895747997476,253.76765253557747,mothbeans
134,45,44,39.844187418058,60.094228208567074,6.979011679432269,202.1810181664027,banana
3,138,170,34.78414957457497,22.240534464289478,6.780536980048067,177.25899107841096,cotton
106,115,105,22.725403495715884,27.09746418482058,6.722848476182752,243.31696849108639,grapes
34,32,107,33.37082238940347,56.231942810145554,5.14925214841075,266.4866209722697,cotton
96,55,87,18.16536739180276,83.02850572183628,3.782531597359715,296.30004643141774,pomegranate
91,51,188,23.16930939770462,60.2632146897962,3.8155178394186877,20.95306722992547,apple
25,91,177,12.75891616639832,49.41932410867692,7.646157047092649,218.39842824337427,lentil
118,55,85,17.87119011316114,87.33179484506763,9.026345282962037,235.21578502833987,coffee
99,113,124,10.099882187957313,52.34564108063209,4.224070001113751,118.05362855210582,rice
23,14,186,40.1638204313204,28.247966457423175,5.94101638337999,59.48964561912962,mothbeans
54,6,168,14.764661268901385,20.968637365686057,7.937103798729549,238.61005410289746,mango
94,96,75,14.030809662442113,17.50729685809807,9.124839333842253,107.91442387907502,mothbeans
67,132,97,13.272345261855254,16.44176993711708,7.905316878929132,188.36914094788807,cotton
36,119,185,14.424991743703796,91.8312927229405,6.803986068480388,63.07305862703181,coconut
40,110,81,33.47948849204528,31.369122667965108,4.850442826928167,211.78311216246234,lentil
31,68,142,20.04287318052014,86.09982298496763,5.405111779794213,203.8462447740479,blackgram
10,6,182,12.86478294914153,37.60977946570429,4.8409230356002055,146.9724581967531,lentil
105,143,21,40.905519690721846,62.918067724839446,5.82784333526838,230.76903392839432,papaya
1,92,35,10.181950023514204,86.13726882311461,6.368293420936439,197.4279687743794,grapes
127,138,35,18.265689565838443,76.15625147017562,4.819661307233295,89.80932606899128,chickpea
28,109,56,34.73103938200815,32.50271763881168,3.5683026422325383,236.33828865064822,cotton
69,143,112,31.148895367693868,35.250625895983404,4.199388450356223,241.29769142083262,mungbean
130,86,92,38.55780788551091,43.89241790264178,9.727490236890631,292.8620919340878,watermelon
25,19,37,12.306198969793256,74.83470558641827,3.699519418316296,262.3887192949417,papaya
82,29,61,42.21726927552392,73.6046141737546,8.628777826967276,130.92205303085188,coffee
135,137,90,28.003639926989063,68.34310410104113,5.145558425591645,284.215565307212,mothbeans
104,70,191,17.085365405687693,84.4977268821737,4.839659622700909,87.31227732286528,jute
33,30,70,32.66849437300897,85.61134887047217,5.099737479932772,189.8708314135805,banana
9,19,46,25.714802458213295,41.091129681300956,4.407804144748705,79.77949680637228,muskmelon
35,52,55,41.881101730979566,76.73344004956859,3.833093368039241,266.297007387035,kidneybeans
76,120,10,13.48025570604348,41.63995900292754,9.346046070243776,134.14652858935764,coffee
51,80,146,22.238225967064977,95.99181450426875,9.328115301341091,288.0120684030251,rice
65,94,54,26.186720737556918,40.356885232043226,9.73195252504636,204.84747836809632,kidneybeans
67,23,70,34.24238380852396,34.95512128738589,4.598943929431604,167.69978790924796,coffee
116,89,143,43.07627100938521,16.671273217190148,5.664095926296374,50.304778201234406,papaya
50,102,141,28.53607902212658,62.29065326978663,6.541901272468836,240.24574479894594,kidneybeans
132,72,13,32.845107546124865,48.83552060329373,9.102376085294292,135.89026296080337,coffee
9,138,66,41.892759044931026,16.10278107305877,5.443832650443685,276.54153108854354,coconut
88,55,182,37.46830089723471,23.03967740727554,9.53533254173271,241.48927554459985,muskmelon
98,78,38,22.196563547786987,48.676653911140505,8.513056591608745,288.1467335802397,cotton
94,117,45,41.4334095917318,22.020267186502423,3.6248169447073293,244.44707326827083,maize
92,69,72,31.450150554844097,31.24501894178809,5.037998785898717,203.73125432221138,chickpea
128,12,55,13.467362870300697,19.033596360099743,9.0571009162325,102.2896703954696,mothbeans
82,97,121,20.64734958745976,99.12751472586594,6.850666200685323,77.25142022095719,banana
30,64,74,22.54566141510633,42.91023444537453,4.826608144318308,125.40307641159828,pomegranate
79,15,138,8.898906947506243,93.97797097263151,4.209889477598762,133.31849850077492,apple
0,67,38,39.24789131497296,83.68796931514662,9.778312337911572,278.0655926049214,watermelon
47,30,116,32.764847818800774,98.0706547706636,8.150268398923963,278.67251053295473,mango
33,11,113,40.0432940624425,44.18604123458206,7.02843130024201,120.32490280546496,coffee
85,138,184,15.864175859853663,52.925177126700206,8.600464025700134,184.55654188461537,muskmelon
58,73,194,30.69329173647248,27.282804701145167,8.045108906177028,208.73650157987785,jute
61,58,147,32.09553983602679,32.7228391150459,7.281580307035254,274.35389857670276,maize
123,22,126,30.47139641793622,49.58033638793829,9.00306873814478,90.35485009894043,cotton
134,61,12,36.415101597563314,21.535881676911245,4.674130462456736,231.28790183811535,blackgram
107,78,171,29.84710131216994,55.346817826517736,8.720259461213656,37.749308087502435,apple
28,97,77,31.393161528025527,28.215865360828737,3.7153582297537704,59.55670416614302,watermelon
96,13,139,39.19973405270269,42.42770034483246,7.261890592424782,256.0179546079744,grapes
60,46,17,40.033996058714884,52.52165523827787,6.296511110935666,238.55805949813788,mango
36,144,103,42.07342340071443,74.04196126556783,4.829732028414261,25.941983603672384,pigeonpeas
136,132,90,16.276940303589935,17.65629480211466,4.787273872578415,69.99455351304611,pomegranate
114,91,174,43.110108532156616,69.04426220431868,9.005621032958107,283.41728858423386,coconut
54,93,62,38.65024108336099,56.620025506857914,4.337960013611376,213.98880352893798,chickpea
8,114,169,11.06202745542132,84.9289300876496,4.306020102704004,271.54172646111795,blackgram
39,107,66,14.963826724564198,50.93657545017885,4.310961505499129,177.84358718404113,kidneybeans
71,21,118,29.9569854089655,63.54479257322258,4.547193601345496,55.05269134804422,kidneybeans
116,35,116,37.028458614993795,17.01314524880888,6.4943005608586235,200.1899993835319,apple
15,120,77,25.841700308653355,79.55234436623608,8.833616796362648,117.1211011591017,watermelon
58,93,196,38.14694322209521,45.20368949474439,3.5662118174252795,194.5016273294615,lentil
91,96,85,30.318451485181917,23.892647668621585,4.500521205714167,141.88278242012623,kidneybeans
98,102,46,18.451667308017097,57.06983774394122,4.527860137149753,115.07868483850979,muskmelon
44,119,91,38.46834818178765,36.30541573163738,6.645691045323691,291.69170293361486,grapes
24,112,183,42.077359264264416,79.90663889632704,9.705164001428386,227.9079588196974,grapes
8,116,168,29.32257045546101,52.75752533902781,8.993589630470801,286.4916827104801,coconut
118,49,129,27.535769703995875,53.149170214274065,4.839441673792767,21.334809639584066,jute
17,42,191,24.407285934491654,98.24155241663905,5.741743172283696,146.09729372998203,jute
7,111,173,14.015225401251996,63.205725690356616,5.123311835784803,83.74679746158554,cotton
122,55,127,43.107873726300625,40.64981797850257,4.3340732588949,75.68469942873784,muskmelon
7,36,32,17.386810239224854,52.77316451823664,3.641660486588781,198.54558451911302,banana
61,31,49,31.560003102524863,49.86979955946934,4.649819449791437,212.01014646963446,muskmelon
135,84,86,32.23838418124061,24.056437286167984,7.946852671179013,143.13845576636882,watermelon
55,19,189,15.684290123678036,86.47709358184798,4.804166618822808,226.97445008218378,lentil
39,18,191,41.97553879911209,22.863292520730216,5.476622558602368,190.37952104397,grapes
133,59,48,18.611403575093192,52.216494402968635,4.595055861845772,263.23936203162333,coconut
96,51,33,8.905126323194413,35.44781094835768,9.43786546800202,279.6196552638024,coffee
90,105,75,35.38848144622801,15.745848844548028,9.479221114216712,44.343332746821446,grapes
125,5,166,43.401221904484856,61.816390156281926,4.588913537133811,108.24037982515716,blackgram
50,83,99,18.566118179702748,97.52008607984185,4.481534895460772,224.3118242050311,mango
116,64,154,42.49363588407715,93.295107693222,9.158081896385184,146.07102357630214,orange
38,73,52,23.206075907245083,55.626700114658234,5.186445782533484,119.47180982985446,mungbean
75,66,123,14.255350576455454,50.74299904136207,6.939468407038765,26.560703890660577,grapes
3,25,163,30.442621860678962,97.21233361623362,4.107410622502899,128.80246809997138,lentil
36,46,179,14.94717743949234,38.655470780016145,9.617568276918526,224.5290072984371,banana
29,92,11,20.469449459570953,84.11879541740568,8.636413019831195,255.57612743359348,rice
92,111,130,11.093111833774804,28.516670873474936,9.854117282846062,176.93020079035668,mango
62,31,97,31.912516223895974,50.14153716123708,9.678628475959115,210.54513112553957,pomegranate
106,47,139,11.55568703698018,56.006417163627205,5.513321897895855,76.51953650520436,cotton
40,136,6,18.56869903776787,99.84140418385839,5.215273603325423,111.7726620337258,apple
136,30,86,35.54105327488003,90.04581331370007,4.917773772175149,149.25900888183207,mango
104,109,73,27.51959951625766,40.739743827419936,4.428209495999286,225.27918068978195,maize
44,79,169,11.106898523139948,45.63526435649848,6.077354557770882,20.677106915329368,grapes
25,27,34,14.183032716833168,52.89757985545327,6.11132858422452,211.55270848663437,jute
73,109,51,20.259824887688055,50.497427469597255,7.158474355034448,271.4802832129254,lentil
71,144,158,12.200213183459196,15.485371482320613,4.531040148841102,297.3907563369415,watermelon
2,119,150,9.50997605194958,66.00470577954998,5.2729628727655955,260.2015737535333,banana
18,115,26,39.93200599261382,60.696351799165356,9.762044109782845,245.64694585247045,mungbean
82,142,147,39.67130663564973,44.89300774848053,5.923311253786203,136.62395600251304,chickpea
12,102,124,24.11620283027578,22.01046995998791,8.099063940417253,79.76154659656756,kidneybeans
43,119,190,16.72668628829949,64.23665350829692,5.877365371740618,145.1872412253142,banana
118,14,113,25.68259038845885,97.6529889338942,3.552469255238158,270.3504372711256,cotton
7,14,199,33.404684692436376,29.41019325872971,5.114228059075961,245.8452154271008,coconut
3,59,70,9.992287073213951,28.80047339197722,6.698116309341794,185.53428074645535,pomegranate
86,24,17,36.9238653060426,29.299860608276013,7.379786510212902,114.0316762179506,orange
3,26,123,16.558660297809826,30.316619147256777,6.239323855613721,203.43454854915697,coconut
129,78,90,29.880430229692227,96.7180013359551,7.27261313979678,151.38020601899908,mango
91,14,90,20.03965992106052,34.532698965416664,5.180855119142871,160.62993324877226,chickpea
85,111,172,30.992059216259122,57.571321304961785,8.09020307846669,252.02158458290893,muskmelon
105,37,48,32.864392994313086,89.90306937759432,6.6725888645009634,107.44635600399026,chickpea
129,35,112,22.320883950610263,88.39282422005222,8.136302977723616,132.6402216598543,jute
138,17,95,34.66798539208485,35.8023893030597,6.406671809073689,127.64609810980554,cotton
77,32,134,11.583390401327067,21.8980669954276,7.280823816659614,187.04294009358549,mungbean
14,134,65,26.775818561546327,57.45617304009615,4.457115638764445,49.18811721606005,watermelon
82,6,176,15.637596303621567,35.74756404246562,4.610861722569214,286.76978169757353,chickpea
66,106,124,34.53835732120477,49.99166280294783,8.214572001438643,51.89365529995098,pomegranate
0,81,89,22.66986100021564,28.7820813460851,5.130211202928313,93.53508583785744,cotton
85,16,196,41.78110157941943,25.02992116485834,9.731629663041272,84.46366970760822,coffee
13,110,56,19.919346522900156,28.216666792064213,6.289429500887093,146.12276931883846,blackgram
105,57,100,20.68510742466346,96.86817872637845,6.759024245293299,194.88608584081385,jute
19,116,124,13.566438882139408,57.63019248951444,4.3098899916568145,152.89581094559233,cotton
5,112,107,43.322155735009886,73.04594128144099,8.884683336353271,135.71060414514383,coconut
39,38,128,31.998145853481116,66.07794891482055,4.057325117385143,30.45996954389821,pigeonpeas
32,37,48,11.80831221043427,79.2830400147709,5.509881619312923,148.1605947093538,mango
23,74,116,42.48712945072147,74.4426049164689,4.375022568790181,136.22450439715846,mungbean
60,57,132,10.942172380479976,70.36912521600468,3.552897906853494,237.28500012233735,grapes
102,81,121,36.57990027981143,81.33195449793999,5.754735068011264,103.46725795179488,grapes
124,29,198,9.462710642745357,76.97136171676064,9.47192461547938,203.1323894682653,kidneybeans
9,41,181,25.1663085496668,16.685020989590743,7.914854856504077,154.34712394491504,jute
135,123,169,11.04427567986345,63.41695635302476,7.480988667212859,160.99750740248464,watermelon
45,122,50,33.9816084339767,85.5609522642384,4.785304001119494,146.0585786445008,blackgram
76,80,179,12.225527874765643,92.77032374100834,7.085100131631094,63.09437219796172,papaya
46,99,145,37.245953443365046,94.1773877550493,9.505514241894511,274.618327632004,muskmelon
15,48,190,9.053093707751524,19.42017784288987,6.2445696979033,131.39253392611818,muskmelon
94,60,36,19.17718175007084,65.49696480856717,6.718195596794155,34.733593986648636,kidneybeans
86,25,59,20.112005990035172,27.75144701755395,5.666570462251749,26.00632796110696,rice
114,52,127,39.14094535561287,73.10798759670125,4.214126804052745,61.40302745864078,papaya
1,59,108,9.7691722598799,83.18977522611863,3.6249444524671626,251.3978481660875,papaya
60,16,17,28.665685288942083,59.36997943060338,3.7444978160473026,191.45278423326147,orange
86,138,27,21.220116073681467,23.480397850585973,6.1936143983565195,222.58045772807662,apple
62,42,132,13.934804269638757,82.49842265279678,3.902512783695916,211.30836488823525,mothbeans
33,61,178,41.13828193688664,40.205940649731254,9.029189167743711,237.71973463609928,rice
27,88,66,37.478488268856225,14.656283131940206,7.114842642472935,114.66639457984758,grapes
85,137,196,29.999999620487753,87.31692427002412,5.193421516038592,164.82541599561776,kidneybeans
106,93,129,36.76650312094853,59.758184190833475,4.695397165839172,138.6917283428454,lentil
67,19,69,22.510428446320077,36.937333269543615,4.576677396503571,213.3277864609445,orange
76,139,140,20.382078965990182,78.89257572746365,7.651648272211427,197.63730435932035,coffee
30,16,128,33.22776256416927,85.82134083272257,7.904692974948157,162.9004867888734,banana
128,68,136,25.384564436584643,39.57281421033777,6.79554877051189,66.30605237776832,chickpea
57,83,65,32.80161715428889,87.229061986461,7.07878963187103,168.33932815181043,orange
58,73,165,18.7757882287884,45.64828618671649,4.03694694802502,34.84328676612763,cotton
5,101,98,10.152804656180788,70.67139744020746,5.244369592418563,262.76400837300076,grapes
83,46,61,26.465757948440885,83.44265956964692,5.855748081063771,55.096762700301724,kidneybeans
25,23,13,9.556511564617017,58.81289564643916,6.00733914887682,180.8554154901978,mungbean
139,14,69,13.855953139153375,41.30625428578601,9.746851750604188,91.75054404455571,coffee
8,58,30,26.806653081491117,51.252908526977734,9.8468765505188,278.3475672414575,mango
106,58,172,28.829122872522394,95.66590288029737,8.998434302407894,83.82853186455542,apple
86,103,43,41.659189361876116,83.77238326525323,8.247729367863421,225.33237392245763,watermelon
69,112,51,21.489471687279647,87.70149602652138,5.203894364913929,163.4413937571793,blackgram
85,119,68,37.89555877580597,75.77093200761706,6.848854482807408,32.85123742692603,banana
120,91,106,25.150621137431887,42.548959365350086,8.331617281013305,111.92615044633739,rice
120,122,9,36.72560157374049,17.745784577444173,5.924877378128674,29.95803353755947,pigeonpeas
53,142,156,39.208999376446414,24.4689818213842,6.386971439787722,273.70651131715266,jute
119,74,160,14.301613337443136,24.8898849030979,4.705556685229246,117.92652681945204,coffee
108,69,74,16.54819338589213,75.68148469822653,9.537109742372177,167.1262285629616,orange
111,69,159,25.352795076187114,65.86060551526128,9.81034606189222,281.18610040233,mungbean
46,6,117,39.43263020774961,96.54948600885183,9.215208719337582,220.37532629126073,mango
89,59,152,17.499955985789345,60.059827507610805,7.913491321602611,209.2665157684132,apple
96,52,33,21.323914401858506,94.65174289793414,6.917142019194246,186.0927199105053,pomegranate
113,25,156,30.826099040392354,50.182890861740646,6.752248258932319,37.818645909715464,pomegranate
65,117,174,26.100952792723934,25.751141767424443,6.674883062403399,67.34470509702524,maize
124,51,9,19.875273905323844,34.77396927128521,7.064320655297323,50.40865313017562,banana
18,44,21,42.20841345250557,84.5135325665676,8.96527016329308,68.20444519784483,watermelon
108,57,139,24.057706604661078,16.796129509303917,8.432112172894477,193.29159386905368,rice
2,55,180,28.39680546744323,14.694545672807356,6.24766570050685,133.77358664976987,cotton
33,141,66,43.31390496604732,33.64412289861237,5.489312646575966,294.11576741421874,coffee
3,14,32,25.538112562412216,31.856233110984626,8.802045046748066,169.908307072884,muskmelon
66,78,99,39.314120109485174,25.00295046761228,9.101342748467363,162.7971048766212,apple
109,118,71,32.70594496021325,82.06639034278571,7.231319343642473,273.1609164145885,orange
127,103,183,9.616373955896176,42.43100753698976,6.935956595011854,273.6831496678678,lentil
108,103,200,27.317705441565636,37.02856387055304,9.256499741144545,278.29333511220415,blackgram
10,74,144,17.711877233097148,24.51317572882956,4.13063850987354,231.02607399337958,mango
106,138,24,12.29845648247589,56.72600939228653,7.915771885608719,113.42336785435543,apple
85,39,51,33.29696957500851,56.409122889557565,9.355271360777625,156.39447130220725,grapes
36,25,18,19.50639704000051,17.828066008818595,7.554625879143489,89.44264396051723,watermelon
29,119,94,17.228417042057348,28.688249100758583,8.459093773964518,56.38428097282548,muskmelon
2,14,124,37.01307941849208,18.03519788747861,5.397220638588142,98.23331184331064,muskmelon
49,76,73,35.19262069982972,33.47444167629118,3.9903088912711246,245.78568656832869,watermelon
47,21,115,43.484206777637155,90.75295072808855,6.785636136193881,249.90438144299816,kidneybeans
9,40,161,30.06093909445233,84.4991067242065,6.086303025554926,81.92159234754183,apple
20,83,189,30.72123354133183,15.728355819593517,6.963433978244215,44.9170543834657,grapes
35,31,76,11.030143648621504,29.583172324365847,8.399870836849871,157.60027697071513,rice
16,11,111,18.150785604248533,43.98930409910639,8.061739478508189,174.70257804345403,coffee
62,85,12,31.368988734360315,76.36588886241906,4.841829901514883,266.4165808140219,pomegranate
4,86,135,15.14526438852204,94.95519037813342,8.332436506442402,78.17243335238983,maize
110,51,116,40.34242358620314,59.63090392352652,4.381682748150526,122.97142352888987,watermelon
69,134,74,24.841741808996378,71.96191750068645,6.965640205583922,254.9416127662575,jute
99,133,61,31.461680380918054,87.58363547360753,4.219251039543741,117.04066585260159,chickpea
89,57,190,26.65990781392841,64.41142460733127,4.649495928494739,224.78345373316705,rice
24,42,89,15.550989676574222,38.61187438552959,6.733049717077215,168.1162265216775,pomegranate
52,110,100,24.22266661503415,68.42205074828107,9.02242741823504,42.51605731878376,watermelon
7,30,144,32.99709944692858,49.28968825466039,9.108409407459256,103.19797887504338,mango
114,141,171,21.882655464034606,60.03859516852533,9.110227960544119,274.15334208688853,orange
137,105,99,16.992172259685127,76.50217497433638,5.919398798292449,22.55570037374452,chickpea
112,8,92,27.122876781116613,48.114649190527786,4.654278197002572,254.40967443408266,coffee
137,98,130,19.13894842722322,18.851040587869317,7.318435407085703,44.46526100175605,orange
19,117,53,12.641719351897695,54.29066671159997,3.9535788841911907,186.71435634978508,coffee
93,106,138,26.807643126573332,93.4171674688087,7.014132624439826,182.4901770576354,apple
12,29,64,18.732104102538884,86.5487615010231,6.267336705184576,250.83519933104583,orange
56,58,116,19.11291307544421,76.38119881588756,4.9708866674722305,20.5520033654623,papaya
111,114,10,12.435987356712646,34.555131534910956,5.931363342865305,152.69714030304445,apple
43,109,164,33.718994259000624,41.897731398295605,5.539662446626544,145.0845372343054,muskmelon
15,95,124,38.70832348260757,36.16104697729352,5.9332479870411365,262.68782893432257,blackgram
32,35,153,24.398334905507895,52.47378292484041,6.428931942614658,92.26526947155739,orange
44,8,73,26.623514466499273,45.06417918170699,6.476226078276306,212.22906812177698,coconut
106,137,11,39.43276171020271,38.1906291545964,4.178117832601905,51.525466228059955,rice
72,52,167,12.501612190206481,21.257321637739267,3.5172877877386464,140.64968888121714,pomegranate
39,104,24,10.310221814533918,44.06456252568766,4.646749917602064,200.31492025321873,jute
38,106,134,11.37898447565351,54.02691562401354,7.439916492303098,46.74192479968093,pigeonpeas
109,16,169,41.86240660351453,29.578456860679108,3.6626923851489592,31.26373271778648,coffee
100,48,35,42.15738711747822,26.36367616208046,5.450225958739063,249.12445251594053,chickpea
83,14,33,33.867237493453885,59.5726429643874,6.03113008757485,109.97455903811851,banana
46,107,196,32.17672044861642,20.605723941632238,6.448383830285657,268.12727338625655,mango
100,61,61,34.18402807059848,96.80997802684844,4.4963213616911215,83.55710325686698,maize
32,119,79,30.871659566018483,80.57271483195177,3.7162505660687914,185.31599795564875,banana
118,137,123,9.9636418975262,54.50034661267425,9.608465247059126,52.48084721890602,coconut
29,130,70,17.446704649702625,69.26497828858369,5.26081764720699,161.38742815055514,chickpea
84,62,83,37.98666396226775,64.09288908759564,5.092424418164621,204.25512722345107,papaya
32,104,172,25.837648349258046,40.88487539339663,9.079505734557841,63.66601005279195,mango
15,110,150,14.288086019830317,35.81946097879249,4.5025432215272545,285.3996492333684,rice
133,71,45,9.294235034742613,27.34788655551305,6.195269479951997,39.35747689350093,apple
